Date,Units_Sold,Sales,Selling_Price,Population_Density(persons/km),Per_Capita_Income (INR),City_Name_Ahmedabad,City_Name_Bengaluru,City_Name_Bhopal,City_Name_Chandigarh,City_Name_Chennai,City_Name_Delhi,City_Name_Guwahati,City_Name_Hyderabad,City_Name_Jaipur,City_Name_Jammu,City_Name_Kochi,City_Name_Kolkata,City_Name_Lucknow,City_Name_Ludhiana,City_Name_Mumbai,City_Name_Nagpur,City_Name_Patna,City_Name_Pune,City_Name_Surat,City_Name_Visakhapatnam,City_tier_Tier 1,City_tier_Tier 2,Flavor Variant_Apple,Flavor Variant_Guava,Flavor Variant_Mixed Fruit,Flavor Variant_Orange,Pack Size (L)_0.135,Pack Size (L)_0.25,Pack Size (L)_1.0
2024-03-15,201728,3898434.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-16,200249,3709098.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-17,193275,3744447.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-18,306037,5803198.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-19,202232,3837390.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-20,205815,3913042.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-21,203809,3845005.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-22,200726,3912871.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-23,208365,3903294.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-24,210976,4012516.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-25,204091,4038415.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-26,208411,3814733.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-27,203085,3923013.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-28,205322,4006701.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-29,209638,3891528.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-30,200505,3876117.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-31,208463,3837223.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-01,261758,4703097.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-02,263881,4767113.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-03,259368,4799595.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-04,265565,4933482.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-05,262081,4922352.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-06,264806,4919485.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-07,269514,4921576.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-08,271179,4994317.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-09,270957,5034001.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-10,264358,4876087.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-11,279419,5181309.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-12,267236,4981474.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-13,266965,5026029.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-14,267678,4870843.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-15,279190,5037738.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-16,280889,5105607.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-17,276030,5174142.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-18,274479,5017789.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-19,280162,5228655.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-20,277511,4989627.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-21,277878,4794510.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-22,283941,5177319.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-23,281702,5061874.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-24,275039,5019099.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-25,287502,5132663.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-26,285497,5324699.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-27,287233,5347044.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-28,278322,5208503.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-29,283563,5237663.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-04-30,288714,5149921.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-01,291262,5261207.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-02,292582,5190502.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-03,293523,5235516.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-04,300867,5450582.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-05,306418,5314068.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-06,291558,5245619.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-07,298384,5344946.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-08,295301,5310714.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-09,301443,5494545.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-10,301192,5493287.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-11,299590,5386627.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-12,301900,5332723.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-13,296390,5394214.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-14,293191,5222011.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-15,293884,5543154.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-16,305548,5430214.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-17,307366,5609405.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-18,306417,5564640.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-19,305052,5592514.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-20,309295,5556645.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-21,313924,5554431.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-22,311260,5688709.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-23,313407,5491853.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-24,304807,5614476.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-25,309829,5740963.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-26,312628,5693355.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-27,317163,5501946.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-28,310423,5505979.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-29,305430,5461549.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-30,313197,5607349.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-05-31,318726,5590528.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-01,305830,5486284.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-02,304229,5403676.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-03,312261,5523992.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-04,312965,5800668.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-05,312731,5690665.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-06,319061,5873296.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-07,319932,5692671.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-08,306699,5655030.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-09,324423,5742480.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-10,323523,5810362.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-11,318806,5479687.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-12,317676,5648898.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-13,317468,5755159.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-14,328513,5896338.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-15,321501,5755364.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-16,327677,5710176.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-17,324109,5944851.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-18,325174,5821754.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-19,315527,5737196.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-20,319242,5677967.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-21,312253,5814746.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-22,315551,5821241.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-23,320102,5824949.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-24,316838,5848626.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-25,307386,5431239.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-26,323555,5680581.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-27,309868,5580287.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-28,318229,5712387.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-29,322506,5862276.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-06-30,328041,5966211.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-01,273984,5196009.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-02,278881,5166212.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-03,271573,5213876.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-04,276239,5065163.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-05,277536,5098329.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-06,270351,5071845.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-07,272580,5159886.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-08,268331,5043960.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-09,274106,4974186.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-10,270783,5121837.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-11,272150,5054361.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-12,272986,4982313.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-13,276973,5035988.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-14,276534,5078431.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-15,275111,5169105.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-16,268966,5095194.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-17,276291,5059899.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-18,271782,5079999.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-19,271826,4920796.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-20,269142,5065230.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-21,278834,5276432.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-22,266634,4900577.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-23,268335,4950979.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-24,274932,5170660.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-25,268690,5013591.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-26,265670,5076591.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-27,262000,5176434.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-28,272992,4972528.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-29,268515,4993674.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-30,271847,4935032.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-07-31,267834,4778643.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-01,247675,4795506.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-02,239488,4652705.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-03,240462,4586571.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-04,246688,4589959.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-05,246967,4806450.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-06,239726,4722217.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-07,244778,4747059.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-08,247740,4663113.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-08-09,240528,4538594.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
