Week_Start_Date,City_ID,Avg_Temperature,Weather_Type,Festival,City_Name,City_tier,Population_Density(persons/km),Per_Capita_Income (INR)
2024-01-08,CT010,20.4,Cold,,Lucknow,Tier 2,3814,105000
2024-01-08,CT011,21.5,Cold,,Kochi,Tier 2,3478,372783
2024-01-08,CT012,21.2,Cold,,Visakhapatnam,Tier 2,1809,483892
2024-01-08,CT013,19.6,Cold,,Bhopal,Tier 2,5552,147000
2024-01-08,CT014,17.0,Cold,,Chandigarh,Tier 2,9250,349000
2024-01-08,CT015,20.2,Cold,,Guwahati,Tier 2,1800,487572
2024-01-08,CT016,20.5,Cold,,Nagpur,Tier 2,9664,296607
2024-01-08,CT017,19.7,Cold,,Surat,Tier 2,8617,389810
2024-01-08,CT018,20.9,Cold,,Patna,Tier 2,2805,173305
2024-01-08,CT019,19.7,Cold,,Ludhiana,Tier 2,9750,123882
2024-01-08,CT020,20.8,Cold,,Jammu,Tier 2,3571,186000
2024-01-15,CT001,21.8,Cold,Pongal,Delhi,Tier 1,14893,"4,61,910"
2024-01-15,CT002,20.1,Cold,Pongal,Mumbai,Tier 1,20518,"4,00,000"
2024-01-15,CT003,20.6,Cold,Pongal,Kolkata,Tier 1,24252,171184
2024-01-15,CT004,18.6,Cold,Pongal,Chennai,Tier 1,14456,585501
2024-01-15,CT005,17.3,Cold,Pongal,Bengaluru,Tier 1,4378,352000
2024-01-15,CT006,19.7,Cold,Pongal,Hyderabad,Tier 1,10477,"4,00,000"
2024-01-15,CT007,22.3,Mild,Pongal,Ahmedabad,Tier 1,12984,302588
2024-01-15,CT008,20.8,Cold,Pongal,Pune,Tier 1,6034,336503
2024-01-15,CT009,18.8,Cold,Pongal,Jaipur,Tier 2,6502,141305
2024-01-15,CT010,20.4,Cold,Pongal,Lucknow,Tier 2,3814,105000
2024-01-15,CT011,20.5,Cold,Pongal,Kochi,Tier 2,3478,372783
2024-01-15,CT012,19.7,Cold,Pongal,Visakhapatnam,Tier 2,1809,483892
2024-01-15,CT013,20.3,Cold,Pongal,Bhopal,Tier 2,5552,147000
2024-01-15,CT014,19.3,Cold,Pongal,Chandigarh,Tier 2,9250,349000
2024-01-15,CT015,19.5,Cold,Pongal,Guwahati,Tier 2,1800,487572
2024-01-15,CT016,20.7,Cold,Pongal,Nagpur,Tier 2,9664,296607
2024-01-15,CT017,19.8,Cold,Pongal,Surat,Tier 2,8617,389810
2024-01-15,CT018,20.4,Cold,Pongal,Patna,Tier 2,2805,173305
2024-01-15,CT019,20.6,Cold,Pongal,Ludhiana,Tier 2,9750,123882
2024-01-15,CT020,19.5,Cold,Pongal,Jammu,Tier 2,3571,186000
2024-01-22,CT001,20.6,Cold,,Delhi,Tier 1,14893,"4,61,910"
2024-01-22,CT002,19.8,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2024-01-22,CT003,20.3,Cold,,Kolkata,Tier 1,24252,171184
2024-01-22,CT004,22.4,Mild,,Chennai,Tier 1,14456,585501
2024-01-22,CT005,19.8,Cold,,Bengaluru,Tier 1,4378,352000
2024-01-22,CT006,17.7,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2024-01-22,CT007,20.2,Cold,,Ahmedabad,Tier 1,12984,302588
2024-01-22,CT008,20.9,Cold,,Pune,Tier 1,6034,336503
2024-01-22,CT009,20.5,Cold,,Jaipur,Tier 2,6502,141305
2024-01-22,CT010,22.2,Mild,,Lucknow,Tier 2,3814,105000
2024-01-22,CT011,19.6,Cold,,Kochi,Tier 2,3478,372783
2024-01-22,CT012,20.8,Cold,,Visakhapatnam,Tier 2,1809,483892
2024-01-22,CT013,21.1,Cold,,Bhopal,Tier 2,5552,147000
2024-01-22,CT014,20.3,Cold,,Chandigarh,Tier 2,9250,349000
2024-01-22,CT015,21.0,Cold,,Guwahati,Tier 2,1800,487572
2024-01-22,CT016,19.5,Cold,,Nagpur,Tier 2,9664,296607
2024-01-22,CT017,20.6,Cold,,Surat,Tier 2,8617,389810
2024-01-22,CT018,21.1,Cold,,Patna,Tier 2,2805,173305
2024-01-22,CT019,18.7,Cold,,Ludhiana,Tier 2,9750,123882
2024-01-22,CT020,20.4,Cold,,Jammu,Tier 2,3571,186000
2024-01-29,CT001,21.1,Cold,,Delhi,Tier 1,14893,"4,61,910"
2024-01-29,CT002,20.6,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2024-01-29,CT003,20.8,Cold,,Kolkata,Tier 1,24252,171184
2024-01-29,CT004,21.2,Cold,,Chennai,Tier 1,14456,585501
2024-01-29,CT005,22.1,Mild,,Bengaluru,Tier 1,4378,352000
2024-01-29,CT006,21.5,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2024-01-29,CT007,19.4,Cold,,Ahmedabad,Tier 1,12984,302588
2024-01-29,CT008,21.8,Cold,,Pune,Tier 1,6034,336503
2024-01-29,CT009,22.3,Mild,,Jaipur,Tier 2,6502,141305
2024-01-29,CT010,22.7,Mild,,Lucknow,Tier 2,3814,105000
2024-01-29,CT011,22.7,Mild,,Kochi,Tier 2,3478,372783
2024-01-29,CT012,20.1,Cold,,Visakhapatnam,Tier 2,1809,483892
2024-01-29,CT013,19.5,Cold,,Bhopal,Tier 2,5552,147000
2024-01-29,CT014,22.2,Mild,,Chandigarh,Tier 2,9250,349000
2024-01-29,CT015,21.4,Cold,,Guwahati,Tier 2,1800,487572
2024-01-29,CT016,21.1,Cold,,Nagpur,Tier 2,9664,296607
2024-01-29,CT017,22.8,Mild,,Surat,Tier 2,8617,389810
2024-01-29,CT018,21.5,Cold,,Patna,Tier 2,2805,173305
2024-01-29,CT019,20.6,Cold,,Ludhiana,Tier 2,9750,123882
2024-01-29,CT020,21.4,Cold,,Jammu,Tier 2,3571,186000
2024-02-05,CT001,22.5,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-02-05,CT002,21.2,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2024-02-05,CT003,22.4,Mild,,Kolkata,Tier 1,24252,171184
2024-02-05,CT004,24.0,Mild,,Chennai,Tier 1,14456,585501
2024-02-05,CT005,21.7,Cold,,Bengaluru,Tier 1,4378,352000
2024-02-05,CT006,22.0,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-02-05,CT007,23.7,Mild,,Ahmedabad,Tier 1,12984,302588
2024-02-05,CT008,20.6,Cold,,Pune,Tier 1,6034,336503
2024-02-05,CT009,19.9,Cold,,Jaipur,Tier 2,6502,141305
2024-02-05,CT010,21.3,Cold,,Lucknow,Tier 2,3814,105000
2024-02-05,CT011,21.7,Cold,,Kochi,Tier 2,3478,372783
2024-02-05,CT012,21.0,Cold,,Visakhapatnam,Tier 2,1809,483892
2024-02-05,CT013,20.9,Cold,,Bhopal,Tier 2,5552,147000
2024-02-05,CT014,20.9,Cold,,Chandigarh,Tier 2,9250,349000
2024-02-05,CT015,21.4,Cold,,Guwahati,Tier 2,1800,487572
2024-02-05,CT016,20.3,Cold,,Nagpur,Tier 2,9664,296607
2024-02-05,CT017,21.7,Cold,,Surat,Tier 2,8617,389810
2024-02-05,CT018,21.8,Cold,,Patna,Tier 2,2805,173305
2024-02-05,CT019,21.7,Cold,,Ludhiana,Tier 2,9750,123882
2024-02-05,CT020,22.1,Mild,,Jammu,Tier 2,3571,186000
2024-02-12,CT001,21.1,Cold,,Delhi,Tier 1,14893,"4,61,910"
2024-02-12,CT002,22.5,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-02-12,CT003,23.2,Mild,,Kolkata,Tier 1,24252,171184
2024-02-12,CT004,22.1,Mild,,Chennai,Tier 1,14456,585501
2024-02-12,CT005,22.3,Mild,,Bengaluru,Tier 1,4378,352000
2024-02-12,CT006,23.6,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-02-12,CT007,22.7,Mild,,Ahmedabad,Tier 1,12984,302588
2024-02-12,CT008,22.7,Mild,,Pune,Tier 1,6034,336503
2024-02-12,CT009,21.7,Cold,,Jaipur,Tier 2,6502,141305
2024-02-12,CT010,23.5,Mild,,Lucknow,Tier 2,3814,105000
2024-02-12,CT011,22.5,Mild,,Kochi,Tier 2,3478,372783
2024-02-12,CT012,22.7,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-02-12,CT013,22.0,Cold,,Bhopal,Tier 2,5552,147000
2024-02-12,CT014,22.8,Mild,,Chandigarh,Tier 2,9250,349000
2024-02-12,CT015,21.5,Cold,,Guwahati,Tier 2,1800,487572
2024-02-12,CT016,24.5,Mild,,Nagpur,Tier 2,9664,296607
2024-02-12,CT017,24.4,Mild,,Surat,Tier 2,8617,389810
2024-02-12,CT018,22.4,Mild,,Patna,Tier 2,2805,173305
2024-02-12,CT019,25.2,Mild,,Ludhiana,Tier 2,9750,123882
2024-02-12,CT020,21.3,Cold,,Jammu,Tier 2,3571,186000
2024-02-19,CT001,24.1,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-02-19,CT002,24.1,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-02-19,CT003,24.7,Mild,,Kolkata,Tier 1,24252,171184
2024-02-19,CT004,24.8,Mild,,Chennai,Tier 1,14456,585501
2024-02-19,CT005,22.9,Mild,,Bengaluru,Tier 1,4378,352000
2024-02-19,CT006,23.3,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-02-19,CT007,23.1,Mild,,Ahmedabad,Tier 1,12984,302588
2024-02-19,CT008,24.0,Mild,,Pune,Tier 1,6034,336503
2024-02-19,CT009,24.5,Mild,,Jaipur,Tier 2,6502,141305
2024-02-19,CT010,21.8,Cold,,Lucknow,Tier 2,3814,105000
2024-02-19,CT011,23.7,Mild,,Kochi,Tier 2,3478,372783
2024-02-19,CT012,23.3,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-02-19,CT013,23.6,Mild,,Bhopal,Tier 2,5552,147000
2024-02-19,CT014,22.1,Mild,,Chandigarh,Tier 2,9250,349000
2024-02-19,CT015,21.8,Cold,,Guwahati,Tier 2,1800,487572
2024-02-19,CT016,24.4,Mild,,Nagpur,Tier 2,9664,296607
2024-02-19,CT017,21.7,Cold,,Surat,Tier 2,8617,389810
2024-02-19,CT018,22.3,Mild,,Patna,Tier 2,2805,173305
2024-02-19,CT019,23.7,Mild,,Ludhiana,Tier 2,9750,123882
2024-02-19,CT020,21.9,Cold,,Jammu,Tier 2,3571,186000
2024-02-26,CT001,24.2,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-02-26,CT002,26.1,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-02-26,CT003,23.3,Mild,,Kolkata,Tier 1,24252,171184
2024-02-26,CT004,24.0,Mild,,Chennai,Tier 1,14456,585501
2024-02-26,CT005,25.0,Mild,,Bengaluru,Tier 1,4378,352000
2024-02-26,CT006,23.9,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-02-26,CT007,24.5,Mild,,Ahmedabad,Tier 1,12984,302588
2024-02-26,CT008,23.7,Mild,,Pune,Tier 1,6034,336503
2024-02-26,CT009,24.1,Mild,,Jaipur,Tier 2,6502,141305
2024-02-26,CT010,22.3,Mild,,Lucknow,Tier 2,3814,105000
2024-02-26,CT011,22.7,Mild,,Kochi,Tier 2,3478,372783
2024-02-26,CT012,24.4,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-02-26,CT013,26.0,Mild,,Bhopal,Tier 2,5552,147000
2024-02-26,CT014,25.3,Mild,,Chandigarh,Tier 2,9250,349000
2024-02-26,CT015,24.6,Mild,,Guwahati,Tier 2,1800,487572
2024-02-26,CT016,25.5,Mild,,Nagpur,Tier 2,9664,296607
2024-02-26,CT017,22.9,Mild,,Surat,Tier 2,8617,389810
2024-02-26,CT018,25.6,Mild,,Patna,Tier 2,2805,173305
2024-02-26,CT019,22.8,Mild,,Ludhiana,Tier 2,9750,123882
2024-02-26,CT020,25.2,Mild,,Jammu,Tier 2,3571,186000
2024-03-04,CT001,25.4,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-03-04,CT002,24.6,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-03-04,CT003,25.7,Mild,,Kolkata,Tier 1,24252,171184
2024-03-04,CT004,26.8,Mild,,Chennai,Tier 1,14456,585501
2024-03-04,CT005,25.7,Mild,,Bengaluru,Tier 1,4378,352000
2024-03-04,CT006,26.1,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-03-04,CT007,25.5,Mild,,Ahmedabad,Tier 1,12984,302588
2024-03-04,CT008,25.3,Mild,,Pune,Tier 1,6034,336503
2024-03-04,CT009,25.8,Mild,,Jaipur,Tier 2,6502,141305
2024-03-04,CT010,25.7,Mild,,Lucknow,Tier 2,3814,105000
2024-03-04,CT011,26.5,Mild,,Kochi,Tier 2,3478,372783
2024-03-04,CT012,24.8,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-03-04,CT013,25.4,Mild,,Bhopal,Tier 2,5552,147000
2024-03-04,CT014,24.1,Mild,,Chandigarh,Tier 2,9250,349000
2024-03-04,CT015,26.0,Mild,,Guwahati,Tier 2,1800,487572
2024-03-04,CT016,26.9,Mild,,Nagpur,Tier 2,9664,296607
2024-03-04,CT017,25.1,Mild,,Surat,Tier 2,8617,389810
2024-03-04,CT018,25.6,Mild,,Patna,Tier 2,2805,173305
2024-03-04,CT019,25.0,Mild,,Ludhiana,Tier 2,9750,123882
2024-03-04,CT020,25.6,Mild,,Jammu,Tier 2,3571,186000
2024-03-11,CT001,26.7,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-03-11,CT002,25.5,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-03-11,CT003,27.4,Mild,,Kolkata,Tier 1,24252,171184
2024-03-11,CT004,25.7,Mild,,Chennai,Tier 1,14456,585501
2024-03-11,CT005,26.2,Mild,,Bengaluru,Tier 1,4378,352000
2024-03-11,CT006,26.6,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-03-11,CT007,27.2,Mild,,Ahmedabad,Tier 1,12984,302588
2024-03-11,CT008,27.8,Mild,,Pune,Tier 1,6034,336503
2024-03-11,CT009,27.8,Mild,,Jaipur,Tier 2,6502,141305
2024-03-11,CT010,24.0,Mild,,Lucknow,Tier 2,3814,105000
2024-03-11,CT011,25.9,Mild,,Kochi,Tier 2,3478,372783
2024-03-11,CT012,28.7,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-03-11,CT013,27.2,Mild,,Bhopal,Tier 2,5552,147000
2024-03-11,CT014,24.6,Mild,,Chandigarh,Tier 2,9250,349000
2024-03-11,CT015,26.0,Mild,,Guwahati,Tier 2,1800,487572
2024-03-11,CT016,26.7,Mild,,Nagpur,Tier 2,9664,296607
2024-03-11,CT017,27.1,Mild,,Surat,Tier 2,8617,389810
2024-03-11,CT018,24.7,Mild,,Patna,Tier 2,2805,173305
2024-03-11,CT019,26.6,Mild,,Ludhiana,Tier 2,9750,123882
2024-03-11,CT020,27.8,Mild,,Jammu,Tier 2,3571,186000
2024-03-18,CT001,29.1,Mild,Holi,Delhi,Tier 1,14893,"4,61,910"
2024-03-18,CT002,27.7,Mild,Holi,Mumbai,Tier 1,20518,"4,00,000"
2024-03-18,CT003,26.7,Mild,Holi,Kolkata,Tier 1,24252,171184
2024-03-18,CT004,27.0,Mild,Holi,Chennai,Tier 1,14456,585501
2024-03-18,CT005,28.6,Mild,Holi,Bengaluru,Tier 1,4378,352000
2024-03-18,CT006,27.3,Mild,Holi,Hyderabad,Tier 1,10477,"4,00,000"
2024-03-18,CT007,27.2,Mild,Holi,Ahmedabad,Tier 1,12984,302588
2024-03-18,CT008,28.6,Mild,Holi,Pune,Tier 1,6034,336503
2024-03-18,CT009,29.3,Mild,Holi,Jaipur,Tier 2,6502,141305
2024-03-18,CT010,28.1,Mild,Holi,Lucknow,Tier 2,3814,105000
2024-03-18,CT011,27.9,Mild,Holi,Kochi,Tier 2,3478,372783
2024-03-18,CT012,27.3,Mild,Holi,Visakhapatnam,Tier 2,1809,483892
2024-03-18,CT013,27.6,Mild,Holi,Bhopal,Tier 2,5552,147000
2024-03-18,CT014,27.5,Mild,Holi,Chandigarh,Tier 2,9250,349000
2024-03-18,CT015,27.9,Mild,Holi,Guwahati,Tier 2,1800,487572
2024-03-18,CT016,29.1,Mild,Holi,Nagpur,Tier 2,9664,296607
2024-03-18,CT017,28.6,Mild,Holi,Surat,Tier 2,8617,389810
2024-03-18,CT018,28.5,Mild,Holi,Patna,Tier 2,2805,173305
2024-03-18,CT019,27.3,Mild,Holi,Ludhiana,Tier 2,9750,123882
2024-03-18,CT020,26.8,Mild,Holi,Jammu,Tier 2,3571,186000
2024-03-25,CT001,29.4,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-03-25,CT002,27.2,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-03-25,CT003,29.8,Mild,,Kolkata,Tier 1,24252,171184
2024-03-25,CT004,27.7,Mild,,Chennai,Tier 1,14456,585501
2024-03-25,CT005,28.9,Mild,,Bengaluru,Tier 1,4378,352000
2024-03-25,CT006,28.8,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-03-25,CT007,28.1,Mild,,Ahmedabad,Tier 1,12984,302588
2024-03-25,CT008,29.5,Mild,,Pune,Tier 1,6034,336503
2024-03-25,CT009,28.2,Mild,,Jaipur,Tier 2,6502,141305
2024-03-25,CT010,28.1,Mild,,Lucknow,Tier 2,3814,105000
2024-03-25,CT011,28.8,Mild,,Kochi,Tier 2,3478,372783
2024-03-25,CT012,28.4,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-03-25,CT013,28.1,Mild,,Bhopal,Tier 2,5552,147000
2024-03-25,CT014,29.7,Mild,,Chandigarh,Tier 2,9250,349000
2024-03-25,CT015,28.9,Mild,,Guwahati,Tier 2,1800,487572
2024-03-25,CT016,29.7,Mild,,Nagpur,Tier 2,9664,296607
2024-03-25,CT017,28.1,Mild,,Surat,Tier 2,8617,389810
2024-03-25,CT018,27.8,Mild,,Patna,Tier 2,2805,173305
2024-03-25,CT019,27.4,Mild,,Ludhiana,Tier 2,9750,123882
2024-03-25,CT020,30.0,Mild,,Jammu,Tier 2,3571,186000
2024-04-01,CT001,28.9,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-04-01,CT002,31.0,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-04-01,CT003,30.6,Mild,,Kolkata,Tier 1,24252,171184
2024-04-01,CT004,31.4,Mild,,Chennai,Tier 1,14456,585501
2024-04-01,CT005,31.1,Mild,,Bengaluru,Tier 1,4378,352000
2024-04-01,CT006,30.0,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-04-01,CT007,30.5,Mild,,Ahmedabad,Tier 1,12984,302588
2024-04-01,CT008,29.6,Mild,,Pune,Tier 1,6034,336503
2024-04-01,CT009,30.4,Mild,,Jaipur,Tier 2,6502,141305
2024-04-01,CT010,31.1,Mild,,Lucknow,Tier 2,3814,105000
2024-04-01,CT011,30.2,Mild,,Kochi,Tier 2,3478,372783
2024-04-01,CT012,28.9,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-04-01,CT013,30.4,Mild,,Bhopal,Tier 2,5552,147000
2024-04-01,CT014,31.4,Mild,,Chandigarh,Tier 2,9250,349000
2024-04-01,CT015,30.6,Mild,,Guwahati,Tier 2,1800,487572
2024-04-01,CT016,29.6,Mild,,Nagpur,Tier 2,9664,296607
2024-04-01,CT017,30.0,Mild,,Surat,Tier 2,8617,389810
2024-04-01,CT018,30.4,Mild,,Patna,Tier 2,2805,173305
2024-04-01,CT019,30.9,Mild,,Ludhiana,Tier 2,9750,123882
2024-04-01,CT020,30.4,Mild,,Jammu,Tier 2,3571,186000
2024-04-08,CT001,30.6,Mild,,Delhi,Tier 1,14893,"4,61,910"
2024-04-08,CT002,32.5,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-04-08,CT003,32.6,Hot,,Kolkata,Tier 1,24252,171184
2024-04-08,CT004,32.4,Hot,,Chennai,Tier 1,14456,585501
2024-04-08,CT005,31.6,Mild,,Bengaluru,Tier 1,4378,352000
2024-04-08,CT006,30.4,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-04-08,CT007,32.4,Hot,,Ahmedabad,Tier 1,12984,302588
2024-04-08,CT008,30.2,Mild,,Pune,Tier 1,6034,336503
2024-04-08,CT009,31.7,Mild,,Jaipur,Tier 2,6502,141305
2024-04-08,CT010,31.2,Mild,,Lucknow,Tier 2,3814,105000
2024-04-08,CT011,30.1,Mild,,Kochi,Tier 2,3478,372783
2024-04-08,CT012,32.2,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-04-08,CT013,32.0,Mild,,Bhopal,Tier 2,5552,147000
2024-04-08,CT014,32.9,Hot,,Chandigarh,Tier 2,9250,349000
2024-04-08,CT015,32.4,Hot,,Guwahati,Tier 2,1800,487572
2024-04-08,CT016,30.8,Mild,,Nagpur,Tier 2,9664,296607
2024-04-08,CT017,31.4,Mild,,Surat,Tier 2,8617,389810
2024-04-08,CT018,29.7,Mild,,Patna,Tier 2,2805,173305
2024-04-08,CT019,32.5,Hot,,Ludhiana,Tier 2,9750,123882
2024-04-08,CT020,31.8,Mild,,Jammu,Tier 2,3571,186000
2024-04-15,CT001,32.9,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-04-15,CT002,33.6,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-04-15,CT003,34.9,Hot,,Kolkata,Tier 1,24252,171184
2024-04-15,CT004,33.2,Hot,,Chennai,Tier 1,14456,585501
2024-04-15,CT005,34.2,Hot,,Bengaluru,Tier 1,4378,352000
2024-04-15,CT006,32.8,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-04-15,CT007,32.3,Hot,,Ahmedabad,Tier 1,12984,302588
2024-04-15,CT008,33.2,Hot,,Pune,Tier 1,6034,336503
2024-04-15,CT009,34.0,Hot,,Jaipur,Tier 2,6502,141305
2024-04-15,CT010,31.3,Mild,,Lucknow,Tier 2,3814,105000
2024-04-15,CT011,33.7,Hot,,Kochi,Tier 2,3478,372783
2024-04-15,CT012,31.8,Mild,,Visakhapatnam,Tier 2,1809,483892
2024-04-15,CT013,35.1,Hot,,Bhopal,Tier 2,5552,147000
2024-04-15,CT014,32.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-04-15,CT015,33.9,Hot,,Guwahati,Tier 2,1800,487572
2024-04-15,CT016,33.0,Hot,,Nagpur,Tier 2,9664,296607
2024-04-15,CT017,33.8,Hot,,Surat,Tier 2,8617,389810
2024-04-15,CT018,32.9,Hot,,Patna,Tier 2,2805,173305
2024-04-15,CT019,34.3,Hot,,Ludhiana,Tier 2,9750,123882
2024-04-15,CT020,32.4,Hot,,Jammu,Tier 2,3571,186000
2024-04-22,CT001,35.1,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-04-22,CT002,35.0,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-04-22,CT003,33.5,Hot,,Kolkata,Tier 1,24252,171184
2024-04-22,CT004,32.3,Hot,,Chennai,Tier 1,14456,585501
2024-04-22,CT005,30.8,Mild,,Bengaluru,Tier 1,4378,352000
2024-04-22,CT006,33.0,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-04-22,CT007,33.3,Hot,,Ahmedabad,Tier 1,12984,302588
2024-04-22,CT008,34.5,Hot,,Pune,Tier 1,6034,336503
2024-04-22,CT009,34.3,Hot,,Jaipur,Tier 2,6502,141305
2024-04-22,CT010,34.2,Hot,,Lucknow,Tier 2,3814,105000
2024-04-22,CT011,32.7,Hot,,Kochi,Tier 2,3478,372783
2024-04-22,CT012,34.1,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-04-22,CT013,33.9,Hot,,Bhopal,Tier 2,5552,147000
2024-04-22,CT014,34.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-04-22,CT015,34.3,Hot,,Guwahati,Tier 2,1800,487572
2024-04-22,CT016,35.0,Hot,,Nagpur,Tier 2,9664,296607
2024-04-22,CT017,33.0,Hot,,Surat,Tier 2,8617,389810
2024-04-22,CT018,33.7,Hot,,Patna,Tier 2,2805,173305
2024-04-22,CT019,34.6,Hot,,Ludhiana,Tier 2,9750,123882
2024-04-22,CT020,34.9,Hot,,Jammu,Tier 2,3571,186000
2024-04-29,CT001,34.6,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-04-29,CT002,34.7,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-04-29,CT003,35.6,Hot,,Kolkata,Tier 1,24252,171184
2024-04-29,CT004,35.6,Hot,,Chennai,Tier 1,14456,585501
2024-04-29,CT005,35.2,Hot,,Bengaluru,Tier 1,4378,352000
2024-04-29,CT006,35.1,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-04-29,CT007,33.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-04-29,CT008,33.9,Hot,,Pune,Tier 1,6034,336503
2024-04-29,CT009,35.5,Hot,,Jaipur,Tier 2,6502,141305
2024-04-29,CT010,34.9,Hot,,Lucknow,Tier 2,3814,105000
2024-04-29,CT011,35.6,Hot,,Kochi,Tier 2,3478,372783
2024-04-29,CT012,35.6,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-04-29,CT013,34.8,Hot,,Bhopal,Tier 2,5552,147000
2024-04-29,CT014,35.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-04-29,CT015,36.0,Hot,,Guwahati,Tier 2,1800,487572
2024-04-29,CT016,34.4,Hot,,Nagpur,Tier 2,9664,296607
2024-04-29,CT017,36.0,Hot,,Surat,Tier 2,8617,389810
2024-04-29,CT018,34.8,Hot,,Patna,Tier 2,2805,173305
2024-04-29,CT019,35.3,Hot,,Ludhiana,Tier 2,9750,123882
2024-04-29,CT020,33.6,Hot,,Jammu,Tier 2,3571,186000
2024-05-06,CT001,37.1,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-05-06,CT002,35.0,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-05-06,CT003,35.0,Hot,,Kolkata,Tier 1,24252,171184
2024-05-06,CT004,35.3,Hot,,Chennai,Tier 1,14456,585501
2024-05-06,CT005,36.3,Hot,,Bengaluru,Tier 1,4378,352000
2024-05-06,CT006,35.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-05-06,CT007,34.0,Hot,,Ahmedabad,Tier 1,12984,302588
2024-05-06,CT008,35.6,Hot,,Pune,Tier 1,6034,336503
2024-05-06,CT009,33.8,Hot,,Jaipur,Tier 2,6502,141305
2024-05-06,CT010,34.8,Hot,,Lucknow,Tier 2,3814,105000
2024-05-06,CT011,35.4,Hot,,Kochi,Tier 2,3478,372783
2024-05-06,CT012,34.7,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-05-06,CT013,34.7,Hot,,Bhopal,Tier 2,5552,147000
2024-05-06,CT014,36.6,Hot,,Chandigarh,Tier 2,9250,349000
2024-05-06,CT015,35.1,Hot,,Guwahati,Tier 2,1800,487572
2024-05-06,CT016,35.5,Hot,,Nagpur,Tier 2,9664,296607
2024-05-06,CT017,34.3,Hot,,Surat,Tier 2,8617,389810
2024-05-06,CT018,35.7,Hot,,Patna,Tier 2,2805,173305
2024-05-06,CT019,35.8,Hot,,Ludhiana,Tier 2,9750,123882
2024-05-06,CT020,36.5,Hot,,Jammu,Tier 2,3571,186000
2024-05-13,CT001,36.2,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-05-13,CT002,36.7,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-05-13,CT003,37.5,Hot,,Kolkata,Tier 1,24252,171184
2024-05-13,CT004,36.9,Hot,,Chennai,Tier 1,14456,585501
2024-05-13,CT005,36.1,Hot,,Bengaluru,Tier 1,4378,352000
